PDCODE;SALEDATE;CLIENTCODE;QTY;UNITVAL;TOTALVAL
002;19/07/2022;107;3;29.75;89.25
002;19/07/2022;074;1;28.6;28.6
015;19/07/2022;074;3;13.08;39.24
013;19/07/2022;054;5;35;175
012;19/07/2022;074;2;17.96;35.92
001;19/07/2022;064;4;16.8;67.2
001;19/07/2022;074;4;16.4;65.6
097;19/07/2022;074;0.47;71.4;33.558
096;19/07/2022;130;4;39;156
095;20/07/2022;118;10;5.2;52
079;20/07/2022;045;0.5;50;25
076;20/07/2022;177;0.1;180;18
002;20/07/2022;147;12;29.75;357
002;20/07/2022;089;7;29.75;208.25
002;20/07/2022;144;4;29.75;119
002;20/07/2022;045;2;29.75;59.5
002;20/07/2022;118;1;29.75;29.75
122;20/07/2022;045;2.132;42.5;90.61
122;20/07/2022;163;0.931;42.5;39.5675
114;20/07/2022;045;5.983;25.5;152.5665
001;20/07/2022;177;1;21;21
079;21/07/2022;163;4;50;200
030;21/07/2022;073;1.943;60.35;117.26005
030;21/07/2022;178;1.113;60.35;67.16955
030;21/07/2022;014;0.499;60.35;30.11465
030;21/07/2022;045;0.257;60.35;15.50995
002;21/07/2022;020;10;29.75;297.5
002;21/07/2022;008;10;29.75;297.5
002;21/07/2022;136;6;29.75;178.5
002;21/07/2022;086;5;29.75;148.75
002;21/07/2022;129;3;29.75;89.25
002;21/07/2022;073;1;29.75;29.75
015;21/07/2022;178;5;13.6;68
015;21/07/2022;086;4;13.6;54.4
015;21/07/2022;073;1;13.6;13.6
137;21/07/2022;020;1;10.2;10.2
012;21/07/2022;014;2;19.55;39.1
012;21/07/2022;045;1;19.55;19.55
001;21/07/2022;178;5;16.8;84
001;21/07/2022;014;3;16.8;50.4
097;21/07/2022;178;1.109;71.4;79.1826
097;21/07/2022;014;0.503;71.4;35.9142
096;21/07/2022;020;2.5;39;97.5
027;21/07/2022;008;2;25;50
095;22/07/2022;102;100;5.2;520
079;22/07/2022;057;10;13;130
030;22/07/2022;028;0.238;60.35;14.3633
002;22/07/2022;057;2;30;60
002;22/07/2022;166;2;29.75;59.5
015;22/07/2022;028;10;13.6;136
015;22/07/2022;166;1;13.6;13.6
013;22/07/2022;067;1;35;35
013;22/07/2022;166;1;35;35
122;22/07/2022;166;0.626;42.5;26.605
122;22/07/2022;067;0.358;42.5;15.215
012;22/07/2022;166;2;19.55;39.1
012;22/07/2022;067;1;19.55;19.55
114;22/07/2022;057;1.68;24;40.32
114;22/07/2022;166;1.244;25.5;31.722
001;22/07/2022;057;2;16.8;33.6
130;22/07/2022;166;1.122;39.95;44.8239
125;22/07/2022;179;0.4162;100;41.62
097;22/07/2022;057;0.456;67.2;30.6432
094;22/07/2022;028;1;12.75;12.75
085;22/07/2022;166;4;12.75;51
085;22/07/2022;057;2;12;24
080;22/07/2022;057;1;12;12
040;22/07/2022;028;0.229;130;29.77
028;22/07/2022;057;3;12.8;38.4
023;22/07/2022;057;4;12;48
023;22/07/2022;166;1;12.75;12.75
022;22/07/2022;067;2;10.2;20.4
022;22/07/2022;179;1;10.2;10.2
017;22/07/2022;179;2;11.9;23.8
005;22/07/2022;057;1;79.2;79.2
079;23/07/2022;172;1;50;50
071;23/07/2022;069;4.8;37.19;178.512
063;23/07/2022;091;0.296;42.5;12.58
030;23/07/2022;172;0.97;60.35;58.5395
030;23/07/2022;129;0.622;60.35;37.5377
030;23/07/2022;069;0.432;60.35;26.0712
002;23/07/2022;013;10;29.75;297.5
002;23/07/2022;172;4;29.75;119
002;23/07/2022;034;4;29.75;119
002;23/07/2022;125;3;29.75;89.25
002;23/07/2022;016;2;29.75;59.5
002;23/07/2022;140;1;29.75;29.75
002;23/07/2022;129;1;29.75;29.75
018;23/07/2022;091;1;38.25;38.25
015;23/07/2022;091;6;13.6;81.6
013;23/07/2022;034;2;35;70
114;23/07/2022;091;0.38;25.5;9.69
112;23/07/2022;069;0.3;56.67;17.001
001;23/07/2022;091;1;16.8;16.8
141;23/07/2022;091;4;37.8;151.2
133;23/07/2022;091;0.36;55.25;19.89
130;23/07/2022;172;6.87;39.95;274.4565
111;23/07/2022;069;0.8;44.41;35.528
097;23/07/2022;069;0.922;71.4;65.8308
096;23/07/2022;069;1.5;39;58.5
094;23/07/2022;172;7;12.75;89.25
028;23/07/2022;091;1;13.6;13.6
027;23/07/2022;172;8;25;200
023;23/07/2022;013;2;12.75;25.5
002;25/07/2022;132;4;29.75;119
122;25/07/2022;132;0.696;42.5;29.58
114;25/07/2022;132;1.183;25.5;30.1665
040;25/07/2022;132;0.235;130;30.55
002;26/07/2022;089;8;29.75;238
002;26/07/2022;127;4;29.75;119
002;26/07/2022;159;1;29.75;29.75
015;26/07/2022;159;1;13.6;13.6
146;26/07/2022;159;1;10.2;10.2
013;26/07/2022;159;1;35;35
122;26/07/2022;159;0.469;42.5;19.9325
012;26/07/2022;159;2;19.55;39.1
114;26/07/2022;159;0.857;25.5;21.8535
114;26/07/2022;159;0.671;25.5;17.1105
001;26/07/2022;159;2;16.8;33.6
096;26/07/2022;071;1;39;39
094;26/07/2022;159;1;12.75;12.75
085;26/07/2022;159;1;12.75;12.75
080;26/07/2022;159;1;12.75;12.75
023;26/07/2022;159;1;12.75;12.75
022;26/07/2022;159;9;10.2;91.8
019;26/07/2022;159;2;10.2;20.4
095;27/07/2022;118;20;5.2;104
079;27/07/2022;181;1.5;50;75
030;27/07/2022;026;9.654;60.35;582.6189
030;27/07/2022;010;0.457;60.35;27.57995
002;27/07/2022;026;98;28.9;2832.2
002;27/07/2022;010;4;29.75;119
002;27/07/2022;014;2;29.75;59.5
002;27/07/2022;180;1;29.75;29.75
122;27/07/2022;180;0.954;42.5;40.545
122;27/07/2022;181;0.337;42.5;14.3225
114;27/07/2022;026;40.644;25.5;1036.422
114;27/07/2022;181;0.45;25.5;11.475
114;27/07/2022;180;0.354;25.5;9.027
001;27/07/2022;118;1;16.8;16.8
133;27/07/2022;014;0.1803;68;12.2604
094;27/07/2022;014;1;12.75;12.75
072;27/07/2022;026;2;53.47;106.94
070;27/07/2022;026;10;39;390
095;28/07/2022;057;2;5.2;10.4
030;28/07/2022;077;1.48;60.35;89.318
002;28/07/2022;020;10;29.75;297.5
002;28/07/2022;008;7;29.75;208.25
002;28/07/2022;148;5;29.75;148.75
002;28/07/2022;045;4;29.75;119
002;28/07/2022;057;2;30;60
155;28/07/2022;057;1;11.2;11.2
015;28/07/2022;057;10;12.8;128
143;28/07/2022;148;5;9.5;47.5
122;28/07/2022;045;1.684;42.5;71.57
122;28/07/2022;163;1.36;42.5;57.8
114;28/07/2022;045;5.254;25.5;133.977
114;28/07/2022;163;1.587;25.5;40.4685
001;28/07/2022;057;12;16.8;201.6
027;28/07/2022;008;3;25;75
079;29/07/2022;099;1;50;50
071;29/07/2022;069;4.8;37.19;178.512
030;29/07/2022;149;5.092;60.35;307.3022
030;29/07/2022;073;2.106;60.35;127.0971
030;29/07/2022;069;0.545;60.35;32.89075
030;29/07/2022;152;0.286;60.35;17.2601
030;29/07/2022;148;0.277;60.35;16.71695
025;29/07/2022;142;15;17;255
025;29/07/2022;152;4;17;68
002;29/07/2022;142;10;29.75;297.5
002;29/07/2022;172;7;29.75;208.25
002;29/07/2022;156;4;29.75;119
002;29/07/2022;028;3;29.75;89.25
002;29/07/2022;148;3;29.75;89.25
002;29/07/2022;071;2;29.75;59.5
002;29/07/2022;152;2;29.75;59.5
002;29/07/2022;073;1;29.75;29.75
015;29/07/2022;154;10;13.6;136
015;29/07/2022;099;3;13.6;40.8
015;29/07/2022;152;1;13.6;13.6
122;29/07/2022;142;5.458;42.5;231.965
012;29/07/2022;142;5;19.55;97.75
115;29/07/2022;152;1;29.75;29.75
114;29/07/2022;142;6.316;25.5;161.058
114;29/07/2022;163;1.5341;25.5;39.11955
001;29/07/2022;142;19;16.8;319.2
001;29/07/2022;099;10;16.8;168
001;29/07/2022;148;1;16.8;16.8
139;29/07/2022;073;1;42.5;42.5
139;29/07/2022;172;1;42.3;42.3
111;29/07/2022;069;0.8;44.41;35.528
110;29/07/2022;069;0.36;37.78;13.6008
097;29/07/2022;099;1.01;71.4;72.114
097;29/07/2022;069;1.037;71.4;74.0418
097;29/07/2022;152;0.248;71.4;17.7072
097;29/07/2022;148;0.246;71.4;17.5644
096;29/07/2022;069;1.5;39;58.5
096;29/07/2022;071;1;39;39
094;29/07/2022;172;2;12.75;25.5
085;29/07/2022;154;5;12.75;63.75
080;29/07/2022;142;20;12.75;255
070;29/07/2022;028;2.3;42.5;97.75
068;29/07/2022;154;5;10.2;51
027;29/07/2022;172;8;25;200
021;29/07/2022;152;1;17;17
017;29/07/2022;152;1;11.9;11.9
029;30/07/2022;129;1;16.17;16.17
002;30/07/2022;016;2;29.75;59.5
002;30/07/2022;129;1;29.75;29.75
137;30/07/2022;057;1;9.6;9.6
122;01/08/2022;183;0.582;42.5;24.735
023;01/08/2022;182;6;12.75;76.5
095;02/08/2022;084;6;5.2;31.2
030;02/08/2022;132;0.462;60.35;27.8817
025;02/08/2022;084;4;17;68
002;02/08/2022;147;12;29.75;357
002;02/08/2022;132;2;29.75;59.5
002;02/08/2022;084;2;29.75;59.5
012;02/08/2022;084;6;19.55;117.3
114;02/08/2022;132;0.71;25.5;18.105
001;02/08/2022;084;20;16.8;336
096;02/08/2022;130;4;39;156
094;02/08/2022;084;2;12.75;25.5
085;02/08/2022;084;2;12.75;25.5
040;02/08/2022;132;0.12;130;15.6
002;03/08/2022;045;8;29.75;238
145;03/08/2022;148;0.5;70;35
122;03/08/2022;045;2.48;42.5;105.4
114;03/08/2022;045;9.288;25.5;236.844
001;03/08/2022;091;4;16.8;67.2
139;03/08/2022;045;1;42.3;42.3
130;03/08/2022;172;5.268;39.95;210.4566
110;03/08/2022;069;1.08;37.78;40.8024
028;03/08/2022;091;1;13.6;13.6
095;04/08/2022;114;10;5.2;52
030;04/08/2022;010;0.668;60.35;40.3138
025;04/08/2022;131;3;17;51
002;04/08/2022;020;10;29.75;297.5
002;04/08/2022;008;8;29.75;238
002;04/08/2022;010;5;29.75;148.75
002;04/08/2022;131;2;29.75;59.5
002;04/08/2022;180;1;29.75;29.75
015;04/08/2022;131;2;13.6;27.2
137;04/08/2022;131;2;10.2;20.4
013;04/08/2022;045;1;35;35
012;04/08/2022;131;2;19.55;39.1
114;04/08/2022;180;0.392;25.5;9.996
096;04/08/2022;131;2;39;78
096;04/08/2022;071;2;39;78
027;04/08/2022;008;10;25;250
023;04/08/2022;131;5;12.75;63.75
002;05/08/2022;092;2;29.75;59.5
015;05/08/2022;092;3;13.6;40.8
013;05/08/2022;092;1;35;35
114;05/08/2022;092;2.26;25.5;57.63
023;05/08/2022;092;3;12.75;38.25
019;05/08/2022;092;1;10.2;10.2
095;06/08/2022;173;4;5.2;20.8
071;06/08/2022;069;4;37.19;148.76
039;06/08/2022;057;1;25.6;25.6
030;06/08/2022;073;2;60.35;120.7
030;06/08/2022;144;0.954;60.35;57.5739
030;06/08/2022;173;0.7274;60.35;43.89859
030;06/08/2022;069;0.496;60.35;29.9336
030;06/08/2022;129;0.4;60.35;24.14
002;06/08/2022;013;10;29.75;297.5
002;06/08/2022;172;7;29.75;208.25
002;06/08/2022;148;4;29.75;119
002;06/08/2022;016;3;29.75;89.25
002;06/08/2022;125;3;29.75;89.25
002;06/08/2022;173;3;29.75;89.25
002;06/08/2022;129;2;29.75;59.5
002;06/08/2022;073;1;29.75;29.75
002;06/08/2022;144;1;29.75;29.75
002;06/08/2022;159;1;29.75;29.75
146;06/08/2022;173;2;10.2;20.4
137;06/08/2022;173;3;10.2;30.6
013;06/08/2022;159;1;35;35
122;06/08/2022;173;2.413;42.5;102.5525
122;06/08/2022;183;1.3285;42.5;56.46125
122;06/08/2022;148;0.5318;42.5;22.6015
012;06/08/2022;144;4;19.55;78.2
114;06/08/2022;173;1.4574;25.5;37.1637
114;06/08/2022;057;1.26;24;30.24
112;06/08/2022;069;0.3;56.67;17.001
102;06/08/2022;148;1;18.7;18.7
001;06/08/2022;173;8;16.8;134.4
001;06/08/2022;144;4;16.8;67.2
001;06/08/2022;140;1;16.8;16.8
001;06/08/2022;140;1;16.8;16.8
001;06/08/2022;057;1;16.8;16.8
139;06/08/2022;172;1;42.5;42.5
139;06/08/2022;173;0.5;39.95;19.975
133;06/08/2022;144;0.454;68;30.872
110;06/08/2022;069;1.44;37.78;54.4032
097;06/08/2022;069;0.92;71.4;65.688
097;06/08/2022;148;0.255;71.4;18.207
096;06/08/2022;069;1;39;39
094;06/08/2022;172;7;12.75;89.25
094;06/08/2022;013;2;12.75;25.5
085;06/08/2022;173;10;12.75;127.5
085;06/08/2022;057;3;12;36
028;06/08/2022;057;1;12.8;12.8
027;06/08/2022;172;9;25;225
027;06/08/2022;013;4;28.9;115.6
023;06/08/2022;173;3;12.75;38.25
023;06/08/2022;057;3;12;36
022;06/08/2022;159;8;10.2;81.6
022;06/08/2022;173;2;10.2;20.4
019;06/08/2022;173;5;10.2;51
030;08/08/2022;074;0.47;60.35;28.3645
025;08/08/2022;074;2;16.32;32.64
002;08/08/2022;089;10;29.75;297.5
002;08/08/2022;074;3;28.6;85.8
015;08/08/2022;074;1;13.8;13.8
001;08/08/2022;074;2;16.4;32.8
017;08/08/2022;074;2;11.44;22.88
030;09/08/2022;132;0.476;60.35;28.7266
002;09/08/2022;144;3;29.75;89.25
002;09/08/2022;132;3;29.75;89.25
122;09/08/2022;132;0.3;42.5;12.75
114;09/08/2022;132;1.022;25.5;26.061
030;10/08/2022;073;1.3;60.35;78.455
030;10/08/2022;172;0.652;60.35;39.3482
002;10/08/2022;054;15;37.5;562.5
002;10/08/2022;147;12;29.75;357
002;10/08/2022;172;10;29.75;297.5
002;10/08/2022;045;8;29.75;238
002;10/08/2022;148;4;29.75;119
015;10/08/2022;148;2;13.6;27.2
015;10/08/2022;073;1;13.6;13.6
013;10/08/2022;054;8;41;328
122;10/08/2022;045;1.02;42.5;43.35
122;10/08/2022;148;0.636;42.5;27.03
012;10/08/2022;045;3;19.55;58.65
114;10/08/2022;045;11.186;25.5;285.243
001;10/08/2022;117;1;16.8;16.8
139;10/08/2022;045;1;42.5;42.5
130;10/08/2022;172;5.332;42.5;226.61
097;10/08/2022;060;2.8;84;235.2
096;10/08/2022;130;4;39;156
070;10/08/2022;182;3;39;117
023;10/08/2022;073;5;12.75;63.75
002;11/08/2022;026;100;28.9;2890
002;11/08/2022;020;15;29.75;446.25
002;11/08/2022;008;10;29.75;297.5
002;11/08/2022;136;6;29.75;178.5
002;11/08/2022;161;4;29.75;119
013;11/08/2022;161;2;35;70
114;11/08/2022;026;12;25.5;306
100;11/08/2022;136;0.5;74;37
139;11/08/2022;162;2;47;94
139;11/08/2022;181;1;42.5;42.5
129;11/08/2022;136;1.55;35;54.25
096;11/08/2022;020;0.5;39;19.5
027;11/08/2022;008;5;28.9;144.5
058;12/08/2022;137;1;45;45
030;12/08/2022;022;1.188;60.35;71.6958
030;12/08/2022;137;0.288;72;20.736
030;12/08/2022;067;0.196;60.35;11.8286
025;12/08/2022;022;25;14;350
025;12/08/2022;067;1;17;17
002;12/08/2022;044;15;29.75;446.25
002;12/08/2022;104;12;29.75;357
002;12/08/2022;022;10;29.75;297.5
002;12/08/2022;086;4;29.75;119
002;12/08/2022;137;2;37.5;75
002;12/08/2022;153;1;29.75;29.75
018;12/08/2022;137;1;45;45
015;12/08/2022;154;15;13.6;204
015;12/08/2022;086;6;13.6;81.6
015;12/08/2022;067;2;13.6;27.2
015;12/08/2022;137;1;16;16
144;12/08/2022;153;3;12.5;37.5
143;12/08/2022;137;2;12.5;25
142;12/08/2022;137;2;30;60
122;12/08/2022;067;0.652;42.5;27.71
122;12/08/2022;137;0.348;50;17.4
012;12/08/2022;154;2;19.55;39.1
012;12/08/2022;067;1;19.55;19.55
114;12/08/2022;137;7.4;30;222
114;12/08/2022;022;3.92;25.5;99.96
114;12/08/2022;045;1.246;25.5;31.773
114;12/08/2022;159;0.786;25.5;20.043
114;12/08/2022;067;0.402;25.5;10.251
139;12/08/2022;044;10;42.5;425
139;12/08/2022;137;2;47;94
139;12/08/2022;153;2;42.5;85
139;12/08/2022;067;0.5;42.5;21.25
133;12/08/2022;137;0.268;80;21.44
133;12/08/2022;067;0.28;68;19.04
097;12/08/2022;045;0.734;71.4;52.4076
085;12/08/2022;154;10;12.75;127.5
075;12/08/2022;067;1;25.42;25.42
023;12/08/2022;137;3;15;45
022;12/08/2022;159;12;10.2;122.4
022;12/08/2022;067;3;10.2;30.6
021;12/08/2022;067;1;17;17
019;12/08/2022;067;1;10.2;10.2
017;12/08/2022;137;2;14;28
076;15/08/2022;052;0.1;160;16
071;15/08/2022;069;1.6;37.19;59.504
030;15/08/2022;129;0.46;60.35;27.761
030;15/08/2022;052;0.274;60.35;16.5359
030;15/08/2022;033;0.266;60.35;16.0531
025;15/08/2022;052;2;17;34
002;15/08/2022;033;6;29.75;178.5
002;15/08/2022;164;5;29.75;148.75
002;15/08/2022;052;4;29.75;119
002;15/08/2022;129;3;29.75;89.25
015;15/08/2022;052;3;13.6;40.8
013;15/08/2022;033;1;35;35
012;15/08/2022;052;1;19.55;19.55
114;15/08/2022;052;1.232;25.5;31.416
001;15/08/2022;052;6;16.8;100.8
139;15/08/2022;172;1;42.5;42.5
110;15/08/2022;069;0.72;37.78;27.2016
097;15/08/2022;069;0.534;71.4;38.1276
096;15/08/2022;069;0.5;39;19.5
027;15/08/2022;172;8;25;200
027;15/08/2022;052;3;28.9;86.7
023;15/08/2022;164;4;12.75;51
095;16/08/2022;083;15;5.2;78
095;16/08/2022;118;6;5.2;31.2
093;16/08/2022;057;2;9.52;19.04
004;16/08/2022;057;1;36;36
025;16/08/2022;074;2;16.32;32.64
002;16/08/2022;011;5;29.75;148.75
002;16/08/2022;019;5;29.75;148.75
002;16/08/2022;083;3;29.75;89.25
002;16/08/2022;057;2;30;60
002;16/08/2022;118;1;29.75;29.75
135;16/08/2022;057;8;6;48
012;16/08/2022;074;2;17.96;35.92
001;16/08/2022;074;2;16.4;32.8
001;16/08/2022;170;1;16.8;16.8
097;16/08/2022;074;0.43;71.4;30.702
097;16/08/2022;170;0.218;71.4;15.5652
080;16/08/2022;057;1;12;12
002;17/08/2022;045;8;29.75;238
002;17/08/2022;148;6;29.75;178.5
002;17/08/2022;132;2;29.75;59.5
002;17/08/2022;131;1;29.75;29.75
015;17/08/2022;148;3;13.6;40.8
013;17/08/2022;131;1;35;35
122;17/08/2022;045;2.27;42.5;96.475
122;17/08/2022;132;0.676;42.5;28.73
114;17/08/2022;045;6.308;25.5;160.854
114;17/08/2022;148;1.2;25.5;30.6
114;17/08/2022;132;0.87;25.5;22.185
139;17/08/2022;045;1;42.5;42.5
097;17/08/2022;045;0.526;71.4;37.5564
040;17/08/2022;132;0.26;130;33.8
023;17/08/2022;131;3;12.75;38.25
071;18/08/2022;069;3.2;37.19;119.008
030;18/08/2022;014;0.476;60.35;28.7266
030;18/08/2022;069;0.3;60.35;18.105
002;18/08/2022;008;20;29.75;595
002;18/08/2022;020;10;29.75;297.5
002;18/08/2022;156;5;29.75;148.75
002;18/08/2022;125;3;29.75;89.25
012;18/08/2022;014;2;19.55;39.1
001;18/08/2022;014;6;16.8;100.8
097;18/08/2022;069;1;71.4;71.4
097;18/08/2022;014;0.648;71.4;46.2672
096;18/08/2022;071;1;39;39
096;18/08/2022;069;0.5;39;19.5
096;18/08/2022;020;0.5;39;19.5
040;18/08/2022;020;0.095;130;12.35
027;18/08/2022;008;5;28.9;144.5
079;19/08/2022;044;4;50;200
079;19/08/2022;092;0.5;50;25
030;19/08/2022;026;6.132;60.35;370.0662
025;19/08/2022;092;1;17;17
002;19/08/2022;026;25;29.75;743.75
002;19/08/2022;147;15;29.75;446.25
002;19/08/2022;044;13;29.75;386.75
002;19/08/2022;031;4;29.75;119
002;19/08/2022;092;4;29.75;119
015;19/08/2022;092;3;13.6;40.8
013;19/08/2022;092;2;35;70
122;19/08/2022;142;6;42.5;255
114;19/08/2022;142;6;25.5;153
133;19/08/2022;026;8;68;544
133;19/08/2022;092;0.2;68;13.6
097;19/08/2022;031;2.05;71.4;146.37
094;19/08/2022;142;10;12.75;127.5
085;19/08/2022;142;20;12.75;255
023;19/08/2022;092;1;12.75;12.75
002;20/08/2022;172;10;29.75;297.5
002;20/08/2022;016;3;29.75;89.25
130;20/08/2022;172;5.625;42.5;239.0625
094;20/08/2022;172;7;12.75;89.25
095;22/08/2022;159;2;5.2;10.4
079;22/08/2022;159;1;50;50
076;22/08/2022;173;0.1;160;16
076;22/08/2022;159;0.1;160;16
071;22/08/2022;069;3.2;37.19;119.008
004;22/08/2022;001;2;38.25;76.5
030;22/08/2022;073;2.25;60.35;135.7875
030;22/08/2022;172;0.5;60.35;30.175
030;22/08/2022;010;0.435;60.35;26.25225
030;22/08/2022;069;0.4;60.35;24.14
002;22/08/2022;089;10;29.75;297.5
002;22/08/2022;010;4;29.75;119
002;22/08/2022;129;3;29.75;89.25
002;22/08/2022;073;2;29.75;59.5
002;22/08/2022;074;2;28.6;57.2
002;22/08/2022;173;1;29.75;29.75
015;22/08/2022;159;2;13.6;27.2
015;22/08/2022;074;2;13.08;26.16
015;22/08/2022;152;1;13.6;13.6
146;22/08/2022;173;3;10.2;30.6
146;22/08/2022;159;1;10.2;10.2
014;22/08/2022;001;2;38.25;76.5
135;22/08/2022;152;8;6;48
013;22/08/2022;089;1;35;35
122;22/08/2022;173;0.384;42.5;16.32
012;22/08/2022;159;2;19.55;39.1
114;22/08/2022;159;1.508;25.5;38.454
114;22/08/2022;173;0.25;25.5;6.375
001;22/08/2022;173;8;16.8;134.4
001;22/08/2022;074;4;16.4;65.6
001;22/08/2022;159;2;16.8;33.6
139;22/08/2022;172;1;42.5;42.5
111;22/08/2022;069;0.8;44.41;35.528
110;22/08/2022;069;1.44;37.78;54.4032
097;22/08/2022;069;0.535;71.4;38.199
097;22/08/2022;074;0.394;71.4;28.1316
096;22/08/2022;130;3.5;39;136.5
096;22/08/2022;069;0.5;39;19.5
090;22/08/2022;159;3.333;105.01;349.99833
085;22/08/2022;173;8;12.75;102
080;22/08/2022;159;2;12.75;25.5
027;22/08/2022;172;7;25;175
023;22/08/2022;073;4;12.75;51
023;22/08/2022;173;4;12.75;51
023;22/08/2022;159;2;12.75;25.5
022;22/08/2022;159;5;10.2;51
019;22/08/2022;159;1;10.2;10.2
017;22/08/2022;074;3;11.44;34.32
017;22/08/2022;152;1;11.9;11.9
002;23/08/2022;132;4;29.75;119
122;23/08/2022;132;0.91;42.5;38.675
114;23/08/2022;132;0.82;25.5;20.91
114;23/08/2022;057;0.892;24;21.408
040;23/08/2022;132;0.22;130;28.6
028;23/08/2022;057;1;12.8;12.8
023;23/08/2022;057;2;12;24
005;23/08/2022;057;1;79.2;79.2
025;24/08/2022;153;1;17;17
002;24/08/2022;144;6;29.75;178.5
002;24/08/2022;180;1;29.75;29.75
015;24/08/2022;180;1;13.6;13.6
144;24/08/2022;153;1;12.5;12.5
143;24/08/2022;153;4;12.5;50
114;24/08/2022;153;0.554;25.5;14.127
100;24/08/2022;153;0.5;74;37
001;24/08/2022;118;1;16.8;16.8
030;25/08/2022;077;1.38;60.35;83.283
030;25/08/2022;172;0.68;60.35;41.038
030;25/08/2022;014;0.44;60.35;26.554
002;25/08/2022;026;40;28.9;1156
002;25/08/2022;020;10;29.75;297.5
002;25/08/2022;172;6;29.75;178.5
002;25/08/2022;045;6;29.75;178.5
002;25/08/2022;164;6;29.75;178.5
002;25/08/2022;174;3;29.75;89.25
002;25/08/2022;014;2;29.75;59.5
012;25/08/2022;014;3;19.55;58.65
114;25/08/2022;045;10.8;25.5;275.4
001;25/08/2022;185;8;21;168
001;25/08/2022;014;6;16.8;100.8
139;25/08/2022;014;2;42.5;85
097;25/08/2022;045;0.44;71.4;31.416
096;25/08/2022;020;0.5;39;19.5
023;25/08/2022;164;6;12.75;76.5
023;25/08/2022;174;5;12.75;63.75
095;26/08/2022;110;100;5.2;520
079;26/08/2022;099;1;50;50
079;26/08/2022;173;0.5;50;25
002;26/08/2022;157;2;29.75;59.5
002;26/08/2022;173;4;16.8;67.2
002;26/08/2022;057;2;30;60
002;26/08/2022;180;1;29.75;29.75
015;26/08/2022;180;1;13.6;13.6
137;26/08/2022;173;2;10.2;20.4
013;26/08/2022;157;1;35;35
122;26/08/2022;057;1.8;40;72
114;26/08/2022;057;5.24;24;125.76
114;26/08/2022;173;1.362;25.5;34.731
001;26/08/2022;057;12;16.8;201.6
001;26/08/2022;099;6;16.8;100.8
133;26/08/2022;057;1.375;64;88
130;26/08/2022;172;6.874;40;274.96
130;26/08/2022;099;1.23;42.5;52.275
094;26/08/2022;099;4;12.75;51
028;26/08/2022;099;4;13.6;54.4
027;26/08/2022;172;8;25;200
023;26/08/2022;099;6;12.75;76.5
022;26/08/2022;157;2;10.2;20.4
019;26/08/2022;173;4;10.2;40.8
058;27/08/2022;148;1;38.25;38.25
030;27/08/2022;148;0.238;60.35;14.3633
002;27/08/2022;147;15;29.75;446.25
002;27/08/2022;013;6;29.75;178.5
002;27/08/2022;010;4;29.75;119
002;27/08/2022;148;4;29.75;119
002;27/08/2022;016;3;29.75;89.25
002;27/08/2022;170;1;29.75;29.75
015;27/08/2022;148;3;13.6;40.8
122;27/08/2022;163;1.16;42.5;49.3
122;27/08/2022;148;0.64;42.5;27.2
114;27/08/2022;170;0.436;25.5;11.118
139;27/08/2022;186;6;42.5;255
139;27/08/2022;163;4;42.5;170
139;27/08/2022;170;2;42.5;85
097;27/08/2022;148;0.224;71.4;15.9936
068;27/08/2022;148;1;10.2;10.2
027;27/08/2022;008;7;28.9;202.3
027;27/08/2022;172;4;28.9;115.6
002;29/08/2022;147;15;29.75;446.25
095;30/08/2022;083;20;5.2;104
095;30/08/2022;084;8;5.2;41.6
025;30/08/2022;084;4;17;68
002;30/08/2022;107;3;29.75;89.25
015;30/08/2022;083;3;13.6;40.8
013;30/08/2022;187;2;35;70
013;30/08/2022;084;2;35;70
012;30/08/2022;187;1;19.55;19.55
001;30/08/2022;084;20;16.8;336
001;30/08/2022;084;2;29.75;59.5
096;30/08/2022;130;4;39;156
094;30/08/2022;084;5;12.75;63.75
095;31/08/2022;114;10;5.2;52
079;31/08/2022;175;1;55;55
064;31/08/2022;073;1.3;42.5;55.25
030;31/08/2022;073;2.265;60.35;136.69275
029;31/08/2022;123;2;12.07;24.14
025;31/08/2022;131;2;17;34
025;31/08/2022;123;1;17;17
002;31/08/2022;054;12;37.5;450
002;31/08/2022;045;8;29.75;238
002;31/08/2022;136;6;29.75;178.5
002;31/08/2022;008;5;29.75;148.75
002;31/08/2022;034;5;29.75;148.75
002;31/08/2022;188;4;29.75;119
002;31/08/2022;073;4;29.75;119
002;31/08/2022;123;4;29.75;119
002;31/08/2022;129;3;29.75;89.25
002;31/08/2022;131;1;29.75;29.75
015;31/08/2022;131;1;13.6;13.6
146;31/08/2022;123;6;10.2;61.2
144;31/08/2022;189;2;12.5;25
137;31/08/2022;131;1;10.2;10.2
013;31/08/2022;054;7;41;287
013;31/08/2022;034;2;35;70
013;31/08/2022;131;1;35;35
122;31/08/2022;045;1.15;42.5;48.875
114;31/08/2022;045;6.15;25.5;156.825
114;31/08/2022;189;0.381;25.5;9.7155
100;31/08/2022;034;1;55;55
001;31/08/2022;123;6;16.8;100.8
141;31/08/2022;189;1;45;45
139;31/08/2022;175;1;45;45
139;31/08/2022;163;1;45;45
139;31/08/2022;045;1;45;45
096;31/08/2022;131;2;39;78
085;31/08/2022;123;5;12.75;63.75
085;31/08/2022;034;5;12.75;63.75
080;31/08/2022;123;1;12.75;12.75
065;31/08/2022;123;5;14.28;71.4
